gnis,place_name,state_code,source_url,status
1667934,Ventura,CA,https://www.cityofventura.ca.gov,not_scraped
2411779,"City of San Buenaventura",CA,"https://sanbuenaventura.municipal.codes/, https://www.cityofventura.ca.gov",not_scraped
2410469,"City of Everett",WA,"https://everett.municipal.codes/, http://www.everettwa.org/",not_scraped
2412044,"City of Temecula",CA,"https://ecode360.com/TE5022, http://www.cityoftemecula.org",not_scraped
1626164,"City of Dearborn",MI,http://www.cityofdearborn.org/,not_scraped
2411824,"City of Santa Maria",CA,"https://ecode360.com/SA5007, http://www.ci.santa-maria.ca.us",not_scraped
2412219,"City of West Covina",CA,"https://library.municode.com/ca/west_covina, http://www.westcovina.org",incomplete_scrape
2410413,"City of El Monte",CA,http://www.ci.el-monte.ca.us,not_scraped
2410654,"City of Greeley",CO,"https://library.municode.com/co/greeley, http://greeleygov.com/",incomplete_scrape
2411949,"City of Sparks",NV,"https://library.municode.com/nv/sparks, https://www.cityofsparks.us",scraped
2409422,"City of Centennial",CO,"https://library.municode.com/co/centennial, https://www.centennialco.gov/Home",incomplete_scrape
2409883,"City of Boulder",CO,"https://library.municode.com/co/boulder, http://www.bouldercolorado.gov",not_scraped
2405417,"City of Sandy Springs",GA,"https://library.municode.com/ga/sandy_springs, http://www.sandyspringsga.org",not_scraped
2410106,"City of Inglewood",CA,"https://ecode360.com/IN4942, https://www.cityofinglewood.org/",not_scraped
1583309,"City of Green Bay",WI,"https://library.municode.com/wi/green_bay, http://www.ci.green-bay.wi.us",not_scraped
2409939,"City of Burbank",CA,"https://www.codepublishing.com/CA/Burbank/, https://www.burbankca.gov/",not_scraped
2410926,"City of Renton",WA,"https://www.codepublishing.com/WA/Renton/, http://www.rentonwa.gov/",not_scraped
2410765,"City of Hillsboro",OR,https://www.hillsboro-oregon.gov/,not_scraped
2410406,"City of El Cajon",CA,"https://ecode360.com/EL4925, http://www.ci.el-cajon.ca.us/",not_scraped
2412122,"City of Tyler",TX,"https://codelibrary.amlegal.com/codes/tyler/latest/overview, https://www.cityoftyler.org",not_scraped
2411800,"City of San Mateo",CA,http://www.cityofsanmateo.org,not_scraped
619467,"City of Brockton",MA,"https://library.municode.com/ma/brockton, http://www.ci.brockton.ma.us/",incomplete_scrape
2404117,"City of Concord",NC,"https://library.municode.com/nc/concord, http://www.concordnc.gov/",incomplete_scrape
2702867,"City of Jurupa Valley",CA,"https://library.municode.com/ca/jurupa_valley, https://www.jurupavalley.org/",incomplete_scrape
2410291,"City of Daly City",CA,"https://library.municode.com/ca/daly_city, http://www.dalycity.org",incomplete_scrape
2409684,"City of Allen",TX,"https://library.municode.com/tx/allen, http://www.cityofallen.org",not_scraped
2410954,"City of Rio Rancho",NM,"https://www.codepublishing.com/NM/RioRancho/, https://www.rrnm.gov/",not_scraped
2410931,"City of Rialto",CA,"https://library.municode.com/ca/rialto, http://www.rialtoca.gov",incomplete_scrape
2395913,"City of South Bend",IN,"https://library.municode.com/in/south_bend, http://www.southbendin.gov/",incomplete_scrape
2411957,"City of Spokane Valley",WA,"https://www.codepublishing.com/WA/SpokaneValley/, https://www.spokanevalley.org/",not_scraped
2411281,"City of Norwalk",CA,"https://ecode360.com/NO4978, http://www.norwalk.org",not_scraped
2497157,"City of Menifee",CA,"https://codelibrary.amlegal.com/codes/menifee/latest/overview, http://www.cityofmenifee.us",not_scraped
2412139,"City of Vacaville",CA,"https://www.codepublishing.com/CA/Vacaville/, http://www.cityofvacaville.com",not_scraped
2412261,"City of Wichita Falls",TX,"https://ecode360.com/WI6513, http://www.wichitafallstx.gov/",not_scraped
2394467,"City of Davenport",IA,"https://ecode360.com/DA4058, http://www.cityofdavenportiowa.com",not_scraped
619461,"City of Quincy",MA,"https://ecode360.com/QU3125, http://www.quincyma.gov/",not_scraped
2409447,"City of Chico",CA,"https://codelibrary.amlegal.com/codes/chico/latest/overview, https://chico.ca.us/",not_scraped
619450,"City of Lynn",MA,http://www.ci.lynn.ma.us/,not_scraped
735684,"Lees Summit",MO,http://www.lees-summit.mo.us/,not_scraped
2395669,"City of Lee's Summit",MO,"https://library.municode.com/mo/lee's_summit, http://www.lees-summit.mo.us/",not_scraped
619435,"City of New Bedford",MA,"https://library.municode.com/ma/new_bedford, https://www.newbedford-ma.gov/",incomplete_scrape
2410494,"City of Federal Way",WA,"https://www.codepublishing.com/WA/FederalWay/, http://cityoffederalway.com/",not_scraped
2410401,"City of Edinburg",TX,"https://library.municode.com/tx/edinburg, https://cityofedinburg.com/",incomplete_scrape
2411208,"City of Nampa",ID,"https://library.municode.com/id/nampa, http://www.ci.nampa.id.us",incomplete_scrape
1498439,"City of Roanoke",VA,"https://library.municode.com/va/roanoke, http://www.roanokeva.gov/",incomplete_scrape
1583472,"City of Kenosha",WI,"https://library.municode.com/wi/kenosha, https://www.kenosha.org/",not_scraped
2411773,"City of San Angelo",TX,"https://library.municode.com/tx/san_angelo, https://www.cosatx.us/",scraped
2410751,"City of Hesperia",CA,"https://library.municode.com/ca/hesperia, http://www.cityofhesperia.us",incomplete_scrape
2393750,"City of Carmel",IN,"https://codelibrary.amlegal.com/codes/carmel/latest/overview, https://www.carmel.in.gov/",not_scraped
2405614,"City of Tuscaloosa",AL,"https://library.municode.com/al/tuscaloosa, http://www.tuscaloosa.com/",incomplete_scrape
978659,"City of Albany",NY,"https://ecode360.com/AL0934, http://www.albanyny.gov/",not_scraped
2409832,"City of Bend",OR,http://www.ci.bend.or.us/,not_scraped
2396939,"City of Fishers",IN,"https://codelibrary.amlegal.com/codes/fishers/latest/overview, http://www.fishers.in.us",not_scraped
2410869,"City of Longmont",CO,"https://library.municode.com/co/longmont, http://www.ci.longmont.co.us/",not_scraped
2412161,"City of Vista",CA,https://www.cityofvista.com/,not_scraped
2411333,"City of Orem",UT,http://www.orem.org,not_scraped
1498556,"City of Portsmouth",VA,"https://library.municode.com/va/portsmouth, https://www.portsmouthva.gov/",scraped
2409808,"City of Beaverton",OR,"https://beaverton.municipal.codes/, http://www.beavertonoregon.gov/",not_scraped
2403887,"City of Boca Raton",FL,"https://library.municode.com/fl/boca_raton, http://www.ci.boca-raton.fl.us",scraped
2405550,"City of Sunrise",FL,"https://library.municode.com/fl/sunrise, http://www.sunrisefl.gov",scraped
2412314,"City of Yakima",WA,"https://www.codepublishing.com/WA/Yakima/, http://www.ci.yakima.wa.us/",not_scraped
1455905,"Sandy City",UT,http://www.sandy.utah.gov/,not_scraped
2410213,"City of Compton",CA,"https://ecode360.com/CO4057, http://www.comptoncity.org/",not_scraped
2409399,"City of Carson",CA,"https://www.codepublishing.com/CA/Carson/, https://ci.carson.ca.us/",not_scraped
2412328,"City of Yuma",AZ,"https://codelibrary.amlegal.com/codes/yuma/latest/overview, http://www.yumaaz.gov",not_scraped
1626633,"City of Livonia",MI,"https://library.municode.com/mi/livonia, https://www.livonia.gov/",not_scraped
2411757,"City of Saint George",UT,https://www.sgcity.org/,not_scraped
2410622,"City of Goodyear",AZ,"https://goodyear.municipal.codes/, http://www.ci.goodyear.az.us",not_scraped
1214924,"City of Reading",PA,"https://codelibrary.amlegal.com/codes/readingpa/latest/overview, https://www.readingpa.gov/",not_scraped
485609,"City of Lawrence",KS,https://lawrenceks.org/,not_scraped
2411797,"City of San Marcos",CA,"https://library.municode.com/ca/san_marcos, http://www.ci.san-marcos.ca.us",incomplete_scrape
1215209,"City of Erie",PA,"https://ecode360.com/ER3969, http://www.erie.pa.us/",not_scraped
2403120,"City of Asheville",NC,"https://codelibrary.amlegal.com/codes/ashevillenc/latest/overview, https://www.ashevillenc.gov/",not_scraped
2410402,"City of Edmond",OK,"https://library.municode.com/ok/edmond, http://edmondok.com/",incomplete_scrape
1498560,"City of Suffolk",VA,"https://library.municode.com/va/suffolk, http://www.suffolkva.us/",not_scraped
618282,"City of Fall River",MA,"https://ecode360.com/FA3556, http://www.fallriverma.org/",not_scraped
2403601,"City of Fayetteville",AR,"https://library.municode.com/ar/fayetteville, http://www.accessfayetteville.org",incomplete_scrape
2404213,"City of Deltona",FL,"https://library.municode.com/fl/deltona, http://www.deltonafl.gov",not_scraped
2411123,"City of Mission Viejo",CA,"https://library.municode.com/ca/mission_viejo, https://cityofmissionviejo.org",incomplete_scrape
2411531,"City of Redding",CA,"https://library.municode.com/ca/redding, https://www.cityofredding.org/",incomplete_scrape
2411825,"City of Santa Monica",CA,"https://ecode360.com/SA5008, https://www.smgov.net/",not_scraped
2412090,"City of Tracy",CA,"https://library.municode.com/ca/tracy, http://www.ci.tracy.ca.us",scraped
2404651,"City of Roswell",GA,"https://library.municode.com/ga/roswell, https://www.roswellgov.com/",not_scraped
2411935,"City of South Gate",CA,"https://www.codepublishing.com/CA/SouthGate/, http://www.cityofsouthgate.org",not_scraped
2404725,"City of Hoover",AL,"https://library.municode.com/al/hoover, http://www.hooveral.org/",incomplete_scrape
2411552,"City of Kirkland",WA,"https://www.codepublishing.com/WA/Kirkland/, http://www.kirklandwa.gov/",not_scraped
2404536,"City of Plantation",FL,"https://library.municode.com/fl/plantation, https://www.plantation.org",scraped
2411736,"Town of Buckeye",AZ,"https://library.municode.com/az/buckeye, http://www.buckeyeaz.gov",incomplete_scrape
2409823,"City of Bellingham",WA,"https://bellingham.municipal.codes/, https://cob.org/",not_scraped
2409453,"City of Chino",CA,http://www.cityofchino.org,not_scraped
873672,"City of Nashua",NH,"https://ecode360.com/NA2698, http://www.nashuanh.gov",not_scraped
2395303,"City of O'Fallon",MO,"https://ecode360.com/OF3382, http://www.ofallon.mo.us/",not_scraped
2378288,"City of Norwalk",CT,"https://ecode360.com/NO0086, https://www.norwalkct.org/",not_scraped
2411794,"City of San Leandro",CA,"https://ecode360.com/SA5044, http://www.sanleandro.org/",not_scraped
2412236,"City of Westminster",CA,"https://ecode360.com/WE5033, http://www.westminster-ca.gov",not_scraped
885421,"City of Trenton",NJ,"https://ecode360.com/TR0722, https://www.trentonnj.org/",not_scraped
2411228,"City of New Braunfels",TX,"https://library.municode.com/tx/new_braunfels, http://www.ci.new-braunfels.tx.us",incomplete_scrape
2411638,"City of Lawton",OK,"https://library.municode.com/ok/lawton, https://www.lawtonok.gov/",not_scraped
885188,"City of Clifton",NJ,"https://ecode360.com/CL0966, https://www.cliftonnj.org/",not_scraped
2394198,"City of Bloomington",MN,"https://codelibrary.amlegal.com/codes/bloomington/latest/overview, https://www.bloomingtonmn.gov/",not_scraped
2410218,"City of Conroe",TX,"https://library.municode.com/tx/conroe, http://www.cityofconroe.org/",incomplete_scrape
2410738,"City of Hemet",CA,"https://library.municode.com/ca/hemet, http://www.cityofhemet.org",incomplete_scrape
2409765,"City of Avondale",AZ,http://www.avondale.org,not_scraped
2397222,"City of Waukegan",IL,"https://library.municode.com/il/waukegan, https://www.waukeganil.gov/",scraped
2404465,"City of Palm Coast",FL,"https://library.municode.com/fl/palm_coast, http://www.palmcoastgov.com",not_scraped
619449,"City of Lawrence",MA,"https://library.municode.com/ma/lawrence, http://www.cityoflawrence.com/",incomplete_scrape
2403647,"City of Fort Smith",AR,"https://library.municode.com/ar/fort_smith, https://www.fortsmithar.gov",incomplete_scrape
2410101,"City of Indio",CA,"https://codelibrary.amlegal.com/codes/indio/latest/overview, http://www.indio.org",not_scraped
619408,"City of Newton",MA,https://www.newtonma.gov/,not_scraped
2411815,"City of Santa Barbara",CA,"https://ecode360.com/SA5006, http://www.santabarbaraca.gov",not_scraped
2393796,"City of Champaign",IL,"https://library.municode.com/il/champaign, http://ci.champaign.il.us/",incomplete_scrape
2410720,"City of Hawthorne",CA,"https://ecode360.com/HA4935, https://www.cityofhawthorne.org",not_scraped
2410848,"City of Livermore",CA,"https://www.codepublishing.com/CA/Livermore/, http://www.cityoflivermore.net",not_scraped
2409464,"City of Citrus Heights",CA,"https://library.municode.com/ca/citrus_heights, http://www.citrusheights.net",incomplete_scrape
2403753,"City of Greenville",NC,"https://codelibrary.amlegal.com/codes/greenvillenc/latest/overview, http://www.greenvillenc.gov",not_scraped
2411821,"City of Santa Fe",NM,"https://library.municode.com/nm/santa_fe, https://santafenm.gov",not_scraped
2411305,"City of Ogden",UT,http://ogdencity.com/,not_scraped
2412260,"City of Whittier",CA,"https://library.municode.com/ca/whittier, http://www.cityofwhittier.org",incomplete_scrape
1627176,"City of Troy",MI,https://troymi.gov/,not_scraped
2409755,"City of Auburn",WA,"https://auburn.municipal.codes/, https://www.auburnwa.gov/",not_scraped
2404210,"City of Deerfield Beach",FL,"https://library.municode.com/fl/deerfield_beach, http://www.deerfield-beach.com",not_scraped
2394568,"City of Duluth",MN,"https://library.municode.com/mn/duluth, http://www.duluthmn.gov/",not_scraped
2378271,"City of Danbury",CT,"https://library.municode.com/ct/danbury, http://www.danbury-ct.gov/",incomplete_scrape
2393429,"City of Brooklyn Park",MN,"https://codelibrary.amlegal.com/codes/brooklynpark/latest/overview, https://www.brooklynpark.org/",not_scraped
2403643,"City of Fort Myers",FL,http://www.cityftmyers.com,not_scraped
2411080,"City of Merced",CA,"https://library.municode.com/ca/merced, http://www.cityofmerced.org",scraped
2411602,"City of Lake Forest",CA,"https://ecode360.com/LA4954, http://www.city-lakeforest.com",not_scraped
2411069,"City of Medford",OR,"https://medford.municipal.codes/, http://www.ci.medford.or.us",not_scraped
468720,"City of Sioux City",IA,https://www.sioux-city.org,not_scraped
2411122,"City of Mission",TX,"https://library.municode.com/tx/mission, https://missiontexas.us/",incomplete_scrape
1627250,"City of Westland",MI,"https://library.municode.com/mi/westland, https://www.cityofwestland.com/",incomplete_scrape
2411250,"City of Newport Beach",CA,"https://www.codepublishing.com/CA/NewportBeach/, https://www.newportbeachca.gov/",not_scraped
2404859,"City of Lake Charles",LA,"https://library.municode.com/la/lake_charles, http://www.cityoflakecharles.com",incomplete_scrape
2405067,"City of Melbourne",FL,https://www.melbourneflorida.org/,not_scraped
2411805,"City of San Ramon",CA,https://www.sanramon.ca.gov/,not_scraped
2410919,"City of Redwood City",CA,"https://library.municode.com/ca/redwood_city, https://www.redwoodcity.org/",not_scraped
2405509,"City of Springdale",AR,"https://library.municode.com/ar/springdale, http://www.springdalear.gov/",incomplete_scrape
2409932,"City of Buena Park",CA,"https://ecode360.com/BU4909, http://www.buenapark.com",not_scraped
1626270,"City of Farmington Hills",MI,"https://library.municode.com/mi/farmington_hills, https://fhgov.com/",incomplete_scrape
2409927,"City of Bryan",TX,"https://library.municode.com/tx/bryan, http://www.bryantx.gov",not_scraped
2410184,"City of Kennewick",WA,"https://library.municode.com/wa/kennewick, https://www.go2kennewick.com/",incomplete_scrape
2409801,"City of Baytown",TX,"https://library.municode.com/tx/baytown, http://www.baytown.org",scraped
2411024,"City of Manteca",CA,"https://ecode360.com/MA4966, http://www.ci.manteca.ca.us",not_scraped
2403658,"City of Franklin",TN,"https://library.municode.com/tn/franklin, https://www.franklintn.gov/",incomplete_scrape
1220069,"City of Cranston",RI,"https://library.municode.com/ri/cranston, http://www.cranstonri.gov",scraped
2404248,"City of Miami Beach",FL,http://www.miamibeachfl.gov,not_scraped
